GUID,Date (EST),URL,Contents,Author,Name,Country,State/Region,City/Urban Area,Category,Emotion,Source,Klout Score,Gender,Posts,Followers,Following
626562932873105408,7/29/2015 21:20,http://twitter.com/thisisamul/status/626562932873105408,Love my new kicks #ChuckII,@thisisamul,Amul,United States of America,California,San Francisco,Availability,,Twitter,41,,1438,477,994
626773611521671168,7/30/2015 11:17,http://twitter.com/MyAcademy/status/626773611521671168,RT @SavedYouAClick Shoes. RT @Gizmodo: What it's like to wear the new Converse Chuck II,@MyAcademy,Jay Barbarich,United States of America,New York,New York,Value for money,,Twitter,60,M,5790,171,165
626140371001700356,7/28/2015 17:21,http://twitter.com/AccordingToDany/status/626140371001700356,Le nuove converse non mi convincono #ChuckII,@AccordingToDany,D?ni,Italy,,,Negative,,Twitter,27,,757,102,267
626052510898368512,7/28/2015 11:32,http://twitter.com/hdforall/status/626052510898368512,New Chuck II in every colour please,@hdforall,HD,United Kingdom,,,Value for money,,Twitter,20,,379,21,49
625948694165061632,7/28/2015 4:39,http://twitter.com/asiangchx/status/625948694165061632,RT @rosedababs #ChuckII so lovely ugh ?? need one ?,@asiangchx,Joanna Dequeros,Philippines,National Capital Region,Manila,Purchase Intent,,Twitter,24,F,630,39,399
624947485983797248,7/25/2015 10:21,http://twitter.com/NikoHample/status/624947485983797248,@Converse Proving that the #USGovernent is not the slowest organization to effect change. #ChurckII #Chuck2 #AllStars2,@NikoHample,Niko Hample,United States of America,,,Availability,,Twitter,20,M,270,14,55
626320069002268672,7/29/2015 5:15,http://twitter.com/cherielougozum/status/626320069002268672,RT @angeliedayo Now Trending #TeamConversePH #ChuckII,@cherielougozum,Cherryyy ?,,,,Purchase Intent,,Twitter,35,,11587,154,114
625516016018132992,7/27/2015 0:00,http://twitter.com/kkrishaa_/status/625516016018132992,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@kkrishaa_,KJ??,,,,Purchase Intent,,Twitter,32,,44,23,41
625461326811398144,7/26/2015 20:22,http://twitter.com/itsmarli/status/625461326811398144,Def getting the new white Chuck II's,@itsmarli,Marli ?,United States of America,,,Value for money,,Twitter,41,F,23405,645,801
626235352848601097,7/28/2015 23:38,http://twitter.com/nylimersab/status/626235352848601097,"RT @JAdikz Yung mga kailangan i-like at share (ChuckII & Preview) adiks ha wag kalimutan, para maramdaman nila ang support natin kay Julie ????",@nylimersab,OrangeDiamond 2.0,,,,Availability,,Twitter,49,,64860,1102,798
626140690200727552,7/28/2015 17:22,http://twitter.com/DanDanStefan/status/626140690200727552,I want a pair of the chuck II's??,@DanDanStefan,?aniel §tefan,United States of America,,,Value for money,,Twitter,27,M,3199,135,121
625905292128202752,7/28/2015 1:47,http://twitter.com/JICHOdaDOG/status/625905292128202752,Get me the Converse Chuck IIs (size 12) in all colours and I'll give you the privilege to touch my goatee before I chop it off next month.,@JICHOdaDOG,#KnoxToSchool,Kenya,Nairobi,Nairobi,Availability,,Twitter,56,,157900,4649,1015
626018428785180672,7/28/2015 9:16,http://twitter.com/JackEdwards_7/status/626018428785180672,#ChuckII??,@JackEdwards_7,CHI,Portugal,,,Purchase Intent,,Twitter,28,,2322,293,955
625393659429683200,7/26/2015 15:54,http://twitter.com/luni_R5family/status/625393659429683200,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@luni_R5family,Rocky? ??,Argentina,Ciudad de Buenos Aires,Buenos Aires,Purchase Intent,,Twitter,37,M,3067,450,511
625681524726239232,7/27/2015 10:57,http://twitter.com/amaTOMLINSON/status/625681524726239232,Chuck II or Vans. Hahahaha sht ang classic kse ng chuck,@amaTOMLINSON,Puth,Philippines,National Capital Region,Manila,Value for money,,Twitter,42,,32407,1190,1029
625400798957150208,7/26/2015 16:22,http://twitter.com/isacorrea_R5/status/625400798957150208,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@isacorrea_R5,Isa Correa,,,,Purchase Intent,,Twitter,41,M,11363,388,447
626183936176209921,7/28/2015 20:14,http://twitter.com/Keyz216/status/626183936176209921,Them Chuck II's don't read,@Keyz216,real.i.am,United States of America,Ohio,Cleveland,Value for money,,Twitter,47,,72040,953,586
625030575032643584,7/25/2015 15:51,http://twitter.com/DaRealestLav110/status/625030575032643584,Them Chuck IIs ???????? love me sum chucks????,@DaRealestLav110,LB,Bermuda,Pembroke,Hamilton,Value for money,,Twitter,42,,42089,759,490
626130417905741824,7/28/2015 16:41,http://twitter.com/li3phr/status/626130417905741824,I wish TV was good for u #ChuckII,@li3phr,LIF3R,,,,Value for money,,Twitter,27,,40,157,5
626699826823057408,7/30/2015 6:24,http://twitter.com/Cailinbird/status/626699826823057408,The #ChuckII are SO comfy,@Cailinbird,Cailin Klohk,Germany,Hessen,,Look/Appearance,,Twitter,44,,30345,1740,2001
626038734740324352,7/28/2015 10:37,http://twitter.com/baljinderinsa18/status/626038734740324352,RT @kverma2311 @Gurmeetramrahim #ChuckII our daughter our pride pita ji kush kar diya,@baljinderinsa18,baljinder insan,,,,Purchase Intent,,Twitter,21,M,17440,203,264
625387405718257666,7/26/2015 15:29,http://twitter.com/jenn_escobar29/status/625387405718257666,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@jenn_escobar29,Jennifer ? // 5 days,,,,Purchase Intent,,Twitter,34,F,4185,557,939
626658192613769216,7/30/2015 3:38,http://twitter.com/iamjulzrabino/status/626658192613769216,RT @TheEdwardBelaro Proud to be #TeamConversePH #ConversePH #ChuckII :),@iamjulzrabino,Julz Verana Rabino,,,,Availability,,Twitter,30,,3997,17,117
625818934361460736,7/27/2015 20:03,http://twitter.com/_stzy/status/625818934361460736,Gotta cop some chuck II’s tomorrow,@_stzy,$teve,United States of America,,,Value for money,,Twitter,27,,19924,248,241
626042702061244416,7/28/2015 10:53,http://twitter.com/RevesLunaire_/status/626042702061244416,"Les nouvelles Chuck II, elle change pas grand chose a l'ancienne.  Mais jvai macheter une paire.",@RevesLunaire_,I Eden,France,Île-de-France,Paris,Value for money,,Twitter,45,,2949,286,348
625395165142736896,7/26/2015 16:00,http://twitter.com/jshipleyR5/status/625395165142736896,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@jshipleyR5,imjordanR5®,United States of America,,,Purchase Intent,,Twitter,40,,8298,764,2001
626114242178088960,7/28/2015 15:37,http://twitter.com/veritas_dallas/status/626114242178088960,Mais c est pas possible de refaire les Taylor vous êtes fou c est trop mythique PAS TOUCHE SVP #ChuckII,@veritas_dallas,Cleoplatre,,,,Availability,,Twitter,19,,293,19,93
626772654993895424,7/30/2015 11:13,http://twitter.com/Jamdug/status/626772654993895424,RT @SavedYouAClick Shoes. RT @Gizmodo: What it's like to wear the new Converse Chuck II,@Jamdug,WAKA FLOCKA JAMES,United States of America,New York,New York,Positive,,Twitter,46,M,10690,748,706
625385198868430848,7/26/2015 15:20,http://twitter.com/SofiiTapiaa/status/625385198868430848,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@SofiiTapiaa,Sofia Tapia,,,,Purchase Intent,,Twitter,35,F,2159,151,68
625955421929345024,7/28/2015 5:06,http://twitter.com/wakeupcohl/status/625955421929345024,Gusto kong hard drive pero gusto ko ring chuck II ??,@wakeupcohl,Cohlina Mae,Malaysia,Kuala Lumpur,Kuala Lumpur,Value for money,,Twitter,34,,7438,296,795
625428729720737792,7/26/2015 18:13,http://twitter.com/natymendez13/status/625428729720737792,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@natymendez13,IrisMLR51D,United States of America,California,Los Angeles,Purchase Intent,,Twitter,33,,2796,323,1232
626000682982617089,7/28/2015 8:06,http://twitter.com/leabolante/status/626000682982617089,I just want a pair of Chuck II's.,@leabolante,Lea Bolante,Philippines,National Capital Region,Manila,Value for money,,Twitter,38,F,92167,614,607
626367256851689472,7/29/2015 8:22,http://twitter.com/mikhailalelojo/status/626367256851689472,ChuckII's pls,@mikhailalelojo,Taz,,,,Value for money,,Twitter,36,,3583,122,121
626053810088050688,7/28/2015 11:37,http://twitter.com/akrock_11/status/626053810088050688,I kinda want a pair of the new #ChuckII's,@akrock_11,Alex,,,,Purchase Intent,,Twitter,45,M,19600,684,699
625624208542965760,7/27/2015 7:10,http://twitter.com/PayneNSmith/status/625624208542965760,RT @Kyle_JSimmons @bastilledan you seen the new @Converse #ChuckII ?? They are quite glorious.,@PayneNSmith,M?RIN?,,,,Availability,,Twitter,47,,18489,1592,1102
625395030832881664,7/26/2015 15:59,http://twitter.com/LaelaBch/status/625395030832881664,Les nouvelle converse elle tue ???? #ChuckII,@LaelaBch,Layvara,France,,,Negative,,Twitter,25,,238,98,62
624898413046439936,7/25/2015 7:06,http://twitter.com/edsta27/status/624898413046439936,New @Converse Chuck IIs look mint ??,@edsta27,Ed,United Kingdom,,,Value for money,,Twitter,34,M,2467,216,362
625461592558313472,7/26/2015 20:23,http://twitter.com/nyssaR5/status/625461592558313472,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@nyssaR5,Nyssa ??,,,,Purchase Intent,,Twitter,43,,2771,386,425
625401066205655040,7/26/2015 16:23,http://twitter.com/queenwards/status/625401066205655040,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@queenwards,Savanna Ward,United States of America,West Virginia,White Sulphur Springs,Purchase Intent,,Twitter,15,F,132,40,138
626155937317945344,7/28/2015 18:23,http://twitter.com/CDavis_95/status/626155937317945344,Drove to JC when I got off work to be told that journeys is sold out of Chuck II's????.,@CDavis_95,Cameron Davis,United States of America,North Carolina,Asheville,Availability,,Twitter,32,M,1465,95,224
626360125905711104,7/29/2015 7:54,http://twitter.com/leanahtanluap/status/626360125905711104,"RT @sameie Seeing the new #ChuckII makes me want to buy it, both hi top & low top, plus 'coz of @MyJaps #TeamConversePH",@leanahtanluap,JA,Philippines,National Capital Region,Manila,Purchase Intent,,Twitter,50,F,131912,2333,1177
625623295073878016,7/27/2015 7:06,http://twitter.com/laurax1d_/status/625623295073878016,RT @Kyle_JSimmons @bastilledan you seen the new @Converse #ChuckII ?? They are quite glorious.,@laurax1d_,l?,,,,Availability,,Twitter,42,,5934,881,478
627148056811540481,7/31/2015 12:05,http://twitter.com/FOUR_Amnesia/status/627148056811540481,"RT @JackSWS My @Converse Chuck II just showed up, it's the biggest game changer ever. So dope",@FOUR_Amnesia,Kristina||Madness||,United States of America,Texas,Dallas,Value for money,,Twitter,39,F,16368,1724,1993
626565921407025152,7/29/2015 21:32,http://twitter.com/ChillestBoy/status/626565921407025152,Chuck II's are dusty all they need is a side zipper to complete the dustiness,@ChillestBoy,mike ultra,,,,Value for money,,Twitter,43,M,55459,681,714
625413159952773123,7/26/2015 17:11,http://twitter.com/Paayal05/status/625413159952773123,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@Paayal05,PaayalMehta,United Kingdom,East Midlands,Leicester,Purchase Intent,,Twitter,36,,4879,487,375
624833476018057217,7/25/2015 2:48,http://twitter.com/axdxt/status/624833476018057217,Chuck II pake insole lunarlon. Hargane piroan cuk disini..,@axdxt,Juggernaut,Indonesia,,,Value for money,,Twitter,23,,70596,260,409
625409733055283200,7/26/2015 16:57,http://twitter.com/jessiefreshr5/status/625409733055283200,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@jessiefreshr5,#SometimeLastNight,,,,Purchase Intent,,Twitter,26,,3729,722,1585
626777065220644864,7/30/2015 11:31,http://twitter.com/DoctorDrugFree/status/626777065220644864,RT @SavedYouAClick Shoes. RT @Gizmodo: What it's like to wear the new Converse Chuck II,@DoctorDrugFree,The Doctor,,,,Value for money,,Twitter,48,,25951,514,428
626052583141023744,7/28/2015 11:32,http://twitter.com/Ms_LiTT34/status/626052583141023744,RT @KayoBlock #ChuckII SOLD OUT!??? @Converse FIX THIS. Smdh the hype beasts are ruining the world,@Ms_LiTT34,... alo?a???l? ?,,,,Availability,,Twitter,33,,22386,1206,778
625925437005271041,7/28/2015 3:07,http://twitter.com/latestdownfall/status/625925437005271041,#ChuckII for birthday,@latestdownfall,Q ?,China,Shaanxi,Xian,Purchase Intent,,Twitter,42,,43297,586,425
625885811297259520,7/28/2015 0:29,http://twitter.com/adrianhaekal/status/625885811297259520,RT @ConverseID Harga untuk koleksi #ChuckII ini adalah Rp 1.199.000 (Hi) & Rp 999.000 (Low). Jangan sampai kehabisan ya! :),@adrianhaekal,Adrian Haekal S,Indonesia,,,Purchase Intent,,Twitter,38,M,30672,395,441
626047188901199872,7/28/2015 11:10,http://twitter.com/madisxnnnc/status/626047188901199872,#ChuckII is out today and I'm so excited even though I'm probably not getting any ????,@madisxnnnc,???????,,,,Availability,,Twitter,33,,3012,206,985
625429503200899072,7/26/2015 18:16,http://twitter.com/kachy61224/status/625429503200899072,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@kachy61224,Kasandra Burgos,United States of America,Connecticut,New Haven,Purchase Intent,,Twitter,20,F,2313,83,385
626185943230222336,7/28/2015 20:22,http://twitter.com/FRVRrhizah/status/626185943230222336,napacheck ako sa wallet ko after seeing the new Chuck Taylor II ?????? @elefats i know u understand me here ?? #ChuckII,@FRVRrhizah,Rhizah?,United States of America,Arkansas,Little Rock,Purchase Intent,,Twitter,43,,29924,480,618
627145847629701120,7/31/2015 11:56,http://twitter.com/greenlionkati/status/627145847629701120,"RT @JackSWS My @Converse Chuck II just showed up, it's the biggest game changer ever. So dope",@greenlionkati,Kati Morado,United States of America,,,Value for money,,Twitter,31,F,16021,182,75
625624541876875264,7/27/2015 7:11,http://twitter.com/bastillelivi/status/625624541876875264,RT @Kyle_JSimmons @bastilledan you seen the new @Converse #ChuckII ?? They are quite glorious.,@bastillelivi,Liv??,United Kingdom,,,Availability,,Twitter,40,F,2397,233,205
626040229737197568,7/28/2015 10:43,http://twitter.com/FabriceLauer/status/626040229737197568,"@Converse Et voilà, c'est fait ! #ChuckII",@FabriceLauer,????,,,,Value for money,,Twitter,39,,1661,211,641
626312386769608704,7/29/2015 4:44,http://twitter.com/amlehtedeus/status/626312386769608704,"RT @sameie Seeing the new #ChuckII makes me want to buy it, both hi top & low top, plus 'coz of @MyJaps #TeamConversePH",@amlehtedeus,Booyah!!!,Philippines,National Capital Region,Manila,Purchase Intent,,Twitter,43,,32716,665,454
626023395793182721,7/28/2015 9:36,http://twitter.com/benjrevan/status/626023395793182721,"RT @PopiGames J'ai vu #ChuckII en TT, j'ai cru qu'ils allaient relancer Chuck, faux espoirs :c",@benjrevan,Benjamin Jasniewicz,France,Nord-Pas-de-Calais,Arras,Value for money,,Twitter,34,M,669,25,129
627268461165735936,7/31/2015 20:03,http://twitter.com/Demios101/status/627268461165735936,@lordeasy tell me you're gonna cop those chuck twos.,@Demios101,Imperator Demios,United Kingdom,East Midlands,Leicester,Off-topic,,Twitter,63,,36384,372,352
626741130223185920,7/30/2015 9:08,http://twitter.com/Converse/status/626741130223185920,@therealmrjc .@therealmrjc is definitely ready for more. #ChuckII,@Converse,Converse,United States of America,,,Availability,,Twitter,74,,8006,937311,301
625112200768802816,7/25/2015 21:15,http://twitter.com/kyle_penniston/status/625112200768802816,I need a pair of the #ChuckII ASAP ????,@kyle_penniston,KP,United States of America,California,Irvine,Purchase Intent,,Twitter,44,,1680,1719,222
626056244550209536,7/28/2015 11:46,http://twitter.com/patmest/status/626056244550209536,.@Converse: Will all #Converse retailers have the #ChuckII's in store today?,@patmest,Pat Mest,United States of America,Washington,Seattle,Availability,,Twitter,36,M,2384,194,861
626250947124068352,7/29/2015 0:40,http://twitter.com/jaaaaaayyy__/status/626250947124068352,Need some chuck IIs,@jaaaaaayyy__,Jessy ?ap,United States of America,Alabama,,Value for money,,Twitter,41,M,12634,245,134
625929103841996800,7/28/2015 3:21,http://twitter.com/mendozalouisa/status/625929103841996800,chuck II. want ü,@mendozalouisa,loisa,Philippines,National Capital Region,Manila,Value for money,,Twitter,39,,16625,445,133
625388968528506880,7/26/2015 15:35,http://twitter.com/chloe_omeliaR5/status/625388968528506880,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@chloe_omeliaR5,?Chloe O'melia?,United Kingdom,Yorkshire and the Humber,Leeds,Purchase Intent,,Twitter,45,F,14320,552,240
625428935833178112,7/26/2015 18:14,http://twitter.com/evakiR5/status/625428935833178112,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@evakiR5,??R5 IN GREECE??,,,,Purchase Intent,,Twitter,29,,5092,84,57
626773508408803328,7/30/2015 11:17,http://twitter.com/corintxt/status/626773508408803328,RT @SavedYouAClick Shoes. RT @Gizmodo: What it's like to wear the new Converse Chuck II,@corintxt,Corin Faife,United Kingdom,Greater London,London,Value for money,,Twitter,,M,6576,850,801
626757664811278336,7/30/2015 10:14,http://twitter.com/zareehnuh/status/626757664811278336,"RT @charmainedoble Si Julie: may ChuckII, may Preview, may new MV. Si Elmo: may Janine. #ayunlang ??",@zareehnuh,Normaine Lualhati,,,,Purchase Intent,,Twitter,45,,27038,562,711
625991177284788224,7/28/2015 7:28,http://twitter.com/PopiGames/status/625991177284788224,"J'ai vu #ChuckII en TT, j'ai cru qu'ils allaient relancer Chuck, faux espoirs :c",@PopiGames,Pauline,France,Rhône-Alpes,Grenoble,Value for money,,Twitter,66,F,45061,46573,153
625385847743852544,7/26/2015 15:22,http://twitter.com/Mella_luvs_you/status/625385847743852544,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@Mella_luvs_you,F.E.E.L.G.O.O.D,United States of America,Illinois,St. Louis,Purchase Intent,,Twitter,37,F,9503,935,2001
625521182746525697,7/27/2015 0:20,http://twitter.com/Bren_R5/status/625521182746525697,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@Bren_R5,???  Bren ???,Argentina,Ciudad de Buenos Aires,Buenos Aires,Purchase Intent,,Twitter,42,,12947,691,822
625938773084274688,7/28/2015 4:00,http://twitter.com/TrendiePH/status/625938773084274688,"""#ChuckII"" shows up as trending topic in Philippines at rank 5",@TrendiePH,TrendiePH - Trends,Philippines,National Capital Region,Manila,Availability,,Twitter,64,,98918,21964,12
627316140843249670,7/31/2015 23:13,http://twitter.com/AlexMarieRedden/status/627316140843249670,I neeeeeeed @Converse chuck II's. I need them.,@AlexMarieRedden,•Ali Cat•,United States of America,Arizona,Phoenix,Value for money,,Twitter,30,M,2154,84,241
626729485560229888,7/30/2015 8:22,http://twitter.com/MakeitRainJay/status/626729485560229888,I need those Chuck II man,@MakeitRainJay,Jay,,,,Value for money,,Twitter,32,M,4861,413,853
626049362582310912,7/28/2015 11:19,http://twitter.com/DirtyDurk3/status/626049362582310912,The new Chuck II are sweet,@DirtyDurk3,rachel,United States of America,,,Value for money,,Twitter,33,F,18259,376,422
625700458716364800,7/27/2015 12:13,http://twitter.com/LEANDELCOSMOS/status/625700458716364800,Las Converse #ChuckII están medias raras pero igual tendría unas si no son tan caras ??,@LEANDELCOSMOS,Leandro Del Río L.,Chile,,,Purchase Intent,,Twitter,31,M,14771,360,154
627188405911351296,7/31/2015 14:45,http://twitter.com/KellinsBarbie/status/627188405911351296,"RT @JackSWS My @Converse Chuck II just showed up, it's the biggest game changer ever. So dope",@KellinsBarbie,still not found nemo,United States of America,,,Value for money,,Twitter,26,,725,11,39
625899550767755264,7/28/2015 1:24,http://twitter.com/MentalHealthM/status/625899550767755264,What is with me and that number 27? It's ridiculous how caught up in it I am. Back to the hijacking then #TheBachelorette #ChuckII #AskLydia,@MentalHealthM,Roland Sylvesterf,United States of America,,,Value for money,,Twitter,39,M,6207,127,14
626073816981045248,7/28/2015 12:56,http://twitter.com/iambrvnt/status/626073816981045248,Chuck II ????,@iambrvnt,Brian Ivan Cusuanto,Indonesia,,,Value for money,,Twitter,27,M,5133,392,338
625893025579864064,7/28/2015 0:58,http://twitter.com/hartilatifahh/status/625893025579864064,RT @ConverseID Get yourself a pair of #ChuckII for IDR 1.199.000 (Hi) and IDR 999.000 (Low). Make sure you grab one!,@hartilatifahh,Hart.,United States of America,,,Purchase Intent,,Twitter,35,,50897,2365,509
626029799530610689,7/28/2015 10:01,http://twitter.com/gavrieljsullano/status/626029799530610689,I want the Chuck II's...,@gavrieljsullano,Gavriel Sullano,Philippines,National Capital Region,Manila,Value for money,,Twitter,29,M,5339,459,358
625670823261532160,7/27/2015 10:15,http://twitter.com/marishabrenz_/status/625670823261532160,Ang ganda talaga nung Chuck II. SOON! ??????,@marishabrenz_,Marisha Diaz,,,,Value for money,,Twitter,38,,7425,206,276
626717486969294848,7/30/2015 7:34,http://twitter.com/Annlielax/status/626717486969294848,"RT @charmainedoble Si Julie: may ChuckII, may Preview, may new MV. Si Elmo: may Janine. #ayunlang ??",@Annlielax,Ann Laxxx,Philippines,Central Luzon (Region III),Angeles,Purchase Intent,,Twitter,44,F,68213,521,190
626074518650368000,7/28/2015 12:59,http://twitter.com/7_Is_Lucky/status/626074518650368000,@Converse ordered my #ChuckII in red! can't wait to receive them!,@7_Is_Lucky,Caleb Lee ,United States of America,Montana,,Availability,,Twitter,34,M,4853,172,881
626672530699358209,7/30/2015 4:35,http://twitter.com/myndpnym/status/626672530699358209,??????????????? #ChuckII,@myndpnym,Myndshakrit,,,,Look/Appearance,,Twitter,25,,2120,52,383
625843347152863236,7/27/2015 21:40,http://twitter.com/penz_chan/status/625843347152863236,"Chuck II, limited box, auw shietttttt tui c?ng mu?n ?i camp Conv ???? Camp xong dô ng?m l?y kinh nghi?m r?i ?i v? ????",@penz_chan,Kay Chan,Vietnam,?ông Nam B?,Ho Chi Minh City,Value for money,,Twitter,17,F,1082,42,307
626722135973560320,7/30/2015 7:52,http://twitter.com/heyitsAC05/status/626722135973560320,"RT @charmainedoble Si Julie: may ChuckII, may Preview, may new MV. Si Elmo: may Janine. #ayunlang ??",@heyitsAC05,annaliza carpina ,,,,Purchase Intent,,Twitter,23,,1529,50,172
626065356856016896,7/28/2015 12:23,http://twitter.com/MarrissaAnnyse/status/626065356856016896,The all white #ChuckII are wet a'f????,@MarrissaAnnyse,?Marrissa?,United States of America,California,San Jose,Value for money,,Twitter,37,,18352,220,415
625679408674664453,7/27/2015 10:49,http://twitter.com/keithdiazx/status/625679408674664453,The #ChuckII looks rad,@keithdiazx,Keith Diaz,Philippines,National Capital Region,Manila,Look/Appearance,,Twitter,34,M,23817,263,145
625385229625217024,7/26/2015 15:20,http://twitter.com/Mariangyvl/status/625385229625217024,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@Mariangyvl,Mariangel Velasquez,,,,Purchase Intent,,Twitter,38,,1605,207,641
626146574943551488,7/28/2015 17:45,http://twitter.com/JenniferMeharg/status/626146574943551488,"@Converse Hey @Converse, where can I buy the Chuck II locally?",@JenniferMeharg,Jennifer Meharg,United States of America,,,Value for money,,Twitter,21,F,803,30,305
625408488555053057,7/26/2015 16:52,http://twitter.com/chiara_lynch29/status/625408488555053057,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@chiara_lynch29,Chiara R5er,Italy,,,Purchase Intent,,Twitter,26,F,1865,53,53
626871321184460800,7/30/2015 17:45,http://twitter.com/marcbienaime/status/626871321184460800,Congrats @Converse on the Chuck II. They are nice.,@marcbienaime,marc,United States of America,California,San Francisco,Availability,,Twitter,34,M,3877,430,1955
625385502024335360,7/26/2015 15:21,http://twitter.com/Jonathan_V_A_/status/625385502024335360,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@Jonathan_V_A_,J?N?TH?N VILL?G?S ™,Chile,Bío-Bío,Concepcion,Purchase Intent,,Twitter,29,,2321,139,135
626007964529336320,7/28/2015 8:35,http://twitter.com/PhillipFrance/status/626007964529336320,"I am defiantly getting these new converse, but am torn between black or blue #ChuckII",@PhillipFrance,Phillip,United Kingdom,Yorkshire and the Humber,Leeds,Availability,,Twitter,21,M,933,71,114
625893892001546241,7/28/2015 1:01,http://twitter.com/dynamicrocky/status/625893892001546241,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@dynamicrocky,francesca,Argentina,Ciudad de Buenos Aires,Buenos Aires,Purchase Intent,,Twitter,,F,27099,920,427
624963048185311232,7/25/2015 11:22,http://twitter.com/_AllieBe/status/624963048185311232,@Converse The arch gods are pleased ???? #ChuckII,@_AllieBe,Allie B.,,,,Look/Appearance,,Twitter,14,F,70,58,154
625385867897634816,7/26/2015 15:23,http://twitter.com/Crazy4u_R5/status/625385867897634816,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@Crazy4u_R5,~Claudia~,Poland,,,Purchase Intent,,Twitter,41,F,13527,528,907
625385062947622912,7/26/2015 15:19,http://twitter.com/xiomaraifls/status/625385062947622912,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@xiomaraifls,xiomara,United States of America,Texas,,Purchase Intent,,Twitter,37,F,11019,315,302
627145723818082305,7/31/2015 11:56,http://twitter.com/goretti_romero/status/627145723818082305,"RT @JackSWS My @Converse Chuck II just showed up, it's the biggest game changer ever. So dope",@goretti_romero,3YearsOfFifthHarmony,,,,Value for money,,Twitter,36,,8967,166,117
626831518808281088,7/30/2015 15:07,http://twitter.com/_HopeEvilzz/status/626831518808281088,But the love I anticipate for these Chuck IIs...,@_HopeEvilzz,Hopezilla,United States of America,,,Value for money,,Twitter,31,,2797,166,114
625523411305959425,7/27/2015 0:29,http://twitter.com/ScumBagZ_267/status/625523411305959425,#ChuckII fuckin stoked,@ScumBagZ_267,Angel,,,,Look/Appearance,,Twitter,38,M,16676,250,209
626915426937606144,7/30/2015 20:40,http://twitter.com/juliemaquiph/status/626915426937606144,"RT @charmainedoble Si Julie: may ChuckII, may Preview, may new MV. Si Elmo: may Janine. #ayunlang ??",@juliemaquiph,frenlie ,,,,Purchase Intent,,Twitter,19,,71,223,2034
627178538089623552,7/31/2015 14:06,http://twitter.com/memoryjeanbe/status/627178538089623552,"RT @JackSWS My @Converse Chuck II just showed up, it's the biggest game changer ever. So dope",@memoryjeanbe,Memory BigEagle,United States of America,,,Value for money,,Twitter,22,,1908,330,455
625157749526020096,7/26/2015 0:16,http://twitter.com/MykeMitch/status/625157749526020096,"Nike say winning too. The Chuck IIs are produced by Nike, which bought the Converse.",@MykeMitch,M²,United States of America,Texas,,Negative,,Twitter,41,,76668,1195,476
625454418461335552,7/26/2015 19:55,http://twitter.com/Mely_R5_/status/625454418461335552,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@Mely_R5_,Mely-R5,,,,Purchase Intent,,Twitter,28,,1121,193,475
625977482257117184,7/28/2015 6:33,http://twitter.com/xandralrg/status/625977482257117184,Want the white and black #ChuckII,@xandralrg,Xandra,,,,Look/Appearance,,Twitter,,F,4612,94,66
625385091607437312,7/26/2015 15:19,http://twitter.com/KatieeR5/status/625385091607437312,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@KatieeR5,Katie ???,,,,Purchase Intent,,Twitter,24,F,10756,1188,1997
626379391602274304,7/29/2015 9:10,http://twitter.com/LeeChungShin/status/626379391602274304,The new converse chuck II looks so good,@LeeChungShin,BrandonLeeChungShin,Malaysia,Kuala Lumpur,Kuala Lumpur,Value for money,,Twitter,38,,11373,239,467
626671689179332608,7/30/2015 4:32,http://twitter.com/Spiegelman26/status/626671689179332608,Ganda ng Chuck II #converse,@Spiegelman26,Arlene Pabustan,Philippines,National Capital Region,Manila,Availability,,Twitter,31,F,4548,124,143
625623294457315328,7/27/2015 7:06,http://twitter.com/doubtinyoureyes/status/625623294457315328,RT @Kyle_JSimmons @bastilledan you seen the new @Converse #ChuckII ?? They are quite glorious.,@doubtinyoureyes,justyna,Poland,Masovian,Warsaw,Availability,,Twitter,45,F,34215,722,198
